Date,SOS008L02P_delivery_to_distributor,SOS005L04P_delivery_to_distributor,SOS003L04P_delivery_to_distributor,SOS002L09P_delivery_to_distributor,SOS001L12P_delivery_to_distributor,SOS500M24P_delivery_to_distributor,SOS250M48P_delivery_to_distributor,SOP001L12P_delivery_to_distributor,POV005L04P_delivery_to_distributor,POV002L09P_delivery_to_distributor,POV001L24P_delivery_to_distributor,POV500M24P_delivery_to_distributor,POP001L12P_delivery_to_distributor,POP015K_delivery_to_distributor,SO0005L04P_delivery_to_distributor,SO0002L09P_delivery_to_distributor,SO0001L12P_delivery_to_distributor,SO0500M24P_delivery_to_distributor,POP005L04P_delivery_to_distributor,POP002L09P_delivery_to_distributor,POP001L12P.1_delivery_to_distributor,POP500M24P_delivery_to_distributor,POPF01L12P_delivery_to_distributor,AT5X5K_delivery_to_distributor,ATN02K12P_delivery_to_distributor,ATN01K24P_delivery_to_distributor,MAR02K12P_delivery_to_distributor,MAR01K24P_delivery_to_distributor,ATWWP002K12P_delivery_to_distributor,ATWWP001K24P_delivery_to_distributor,MASR025K_delivery_to_distributor,MAHS025K_delivery_to_distributor,SE500G24P_delivery_to_distributor,SE200G24P_delivery_to_distributor,ATPPCH5X5K_delivery_to_distributor,ATPA1K24P_delivery_to_distributor,MAPA1K24P_delivery_to_distributor,MAP1K25P_delivery_to_distributor,MAC1K25P_delivery_to_distributor,EEA500G12P_delivery_to_distributor,EEA200G24P_delivery_to_distributor,SOS008L02P_delivery_to_distributor,SOS005L04P_delivery_to_distributor,SOS003L04P_delivery_to_distributor,SOS002L09P_delivery_to_distributor,SOS001L12P_delivery_to_distributor,SOS500M24P_delivery_to_distributor,SOS250M48P_delivery_to_distributor,SOP001L12P_delivery_to_distributor,POV005L04P_delivery_to_distributor,POV002L09P_delivery_to_distributor,POV001L24P_delivery_to_distributor,POV500M24P_delivery_to_distributor,POP001L12P_delivery_to_distributor,POP015K_delivery_to_distributor,SO0005L04P_delivery_to_distributor,SO0002L09P_delivery_to_distributor,SO0001L12P_delivery_to_distributor,SO0500M24P_delivery_to_distributor,POP005L04P_delivery_to_distributor,POP002L09P_delivery_to_distributor,POP001L12P.1_delivery_to_distributor,POP500M24P_delivery_to_distributor,POPF01L12P_delivery_to_distributor,AT5X5K_delivery_to_distributor,ATN02K12P_delivery_to_distributor,ATN01K24P_delivery_to_distributor,MAR02K12P_delivery_to_distributor,MAR01K24P_delivery_to_distributor,ATWWP002K12P_delivery_to_distributor,ATWWP001K24P_delivery_to_distributor,MASR025K_delivery_to_distributor,MAHS025K_delivery_to_distributor,SE500G24P_delivery_to_distributor,SE200G24P_delivery_to_distributor,ATPPCH5X5K_delivery_to_distributor,ATPA1K24P_delivery_to_distributor,MAPA1K24P_delivery_to_distributor,MAP1K25P_delivery_to_distributor,MAC1K25P_delivery_to_distributor,EEA500G12P_delivery_to_distributor,EEA200G24P_delivery_to_distributor,SOS008L02P_production,SOS005L04P_production,SOS003L04P_production,SOS002L09P_production,SOS001L12P_production,SOS500M24P_production,SOS250M48P_production,SOP001L12P_production,POV005L04P_production,POV002L09P_production,POV001L24P_production,POV500M24P_production,POP001L12P_production,POP015K_production,SO0005L04P_production,SO0002L09P_production,SO0001L12P_production,SO0500M24P_production,POP005L04P_production,POP002L09P_production,POP001L12P.1_production,POP500M24P_production,POPF01L12P_production,AT5X5K_production,ATN02K12P_production,ATN01K24P_production,MAR02K12P_production,MAR01K24P_production,ATWWP002K12P_production,ATWWP001K24P_production,MASR025K_production,MAHS025K_production,SE500G24P_production,SE200G24P_production,ATPPCH5X5K_production,ATPA1K24P_production,MAPA1K24P_production,MAP1K25P_production,MAC1K25P_production,EEA500G12P_production,EEA200G24P_production,SOS008L02P_production,SOS005L04P_production,SOS003L04P_production,SOS002L09P_production,SOS001L12P_production,SOS500M24P_production,SOS250M48P_production,SOP001L12P_production,POV005L04P_production,POV002L09P_production,POV001L24P_production,POV500M24P_production,POP001L12P_production,POP015K_production,SO0005L04P_production,SO0002L09P_production,SO0001L12P_production,SO0500M24P_production,POP005L04P_production,POP002L09P_production,POP001L12P.1_production,POP500M24P_production,POPF01L12P_production,AT5X5K_production,ATN02K12P_production,ATN01K24P_production,MAR02K12P_production,MAR01K24P_production,ATWWP002K12P_production,ATWWP001K24P_production,MASR025K_production,MAHS025K_production,SE500G24P_production,SE200G24P_production,ATPPCH5X5K_production,ATPA1K24P_production,MAPA1K24P_production,MAP1K25P_production,MAC1K25P_production,EEA500G12P_production,EEA200G24P_production
2023-04-18 00:00:00,165.0,5853.000000000001,1039.0,3495.999999999999,9104.667028985505,3968.500000000001,274.9999999999999,130.0,470.0,965.0,1928.0,723.9999999999999,380.0000000000001,0,0.0,0.0,0.0,0.0,15.0,154.0,654.9999999999999,302.0,250.0,2811.0,1534.667,6147.0,40.0,924.0,0.0,10.0,30,10,1293.0,72.00000000000001,0,0,0,0,0,0,0,277.9999999999999,7811.250000000001,1432.75,4296.0,10776.0,3561.500000000001,160.0,10.0,638.0,535.0,3140.0,1213.0,1155.0,0,0.0,0.0,0.0,0.0,90.0,113.0,913.0,355.0000000000001,79.0,1690.0,614.833,4630.833,113.0,1408.125,0.0,0.0,82,0,855.0,164.0,0,0,0,0,0,0,0.0,482.0,6291.0,1930.0,7605.0,10591.0,2478.0,135.0,0.0,790.0,526.0,3283.0,1139.0,1145.0,0,0,0,0,0,65.0,0.0,1350.0,360.0,320.0,1335,267.0,3120.0,10,1600.0,0.0,0,0,0,645.0,70,0,0,0,0,0,0,0,0,6006,2006,7660,10004,1051,0,0,943,2011,1459,1008,0,0,0,0,0,0,206,0,500,502,0,2500,300,5000,0,1500,0,0,300,0,1500,0,0,0,0,0,0,0,0
2023-04-19 00:00:00,150.0,925.0,100.0,314.0,819.3299818840578,219.0,0.0,0.0,25.0,38.0,225.0,226.0,1.0,0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,0.0,630.0,743.0,957.0,305.0,122.0,0.0,11.0,360,0,221.0,5.0,0,0,0,0,0,0,0,648.0000000000002,6692.249999999999,1178.249999999999,3955.001026570048,8215.497010869565,3590.000000000001,349.9999999999999,69.99999999999999,530.0,1025.0,1994.0,795.0,423.0,0,0.0,0.0,0.0,0.0,29.0,67.0,1126.0,419.9999999999999,385.0,2145.0,1073.0,3914.243,74.0,1244.0,0.0,0.0,182,0,586.16,16.0,0,0,0,0,0,0,0.0,450.0,3753.0,899.0,14202.0,5527.0,1585.0,200.0,0.0,530.0,1939.0,2210.0,845.0,330.0,0,0,0,0,0,30.0,0.0,434.0,353.0,100.0,2531,1174.0,6075.0,60,423.0,0.0,0,335,0,920.0,60,0,0,0,0,0,0,0,0,7003,1800,15055,11502,2517,0,506,1006,2379,2438,1200,0,0,0,0,0,0,0,0,1500,305,448,3000,1000,5000,103,1500,0,0,0,0,1000,0,0,0,0,0,0,0,0
2023-04-20 00:00:00,0.0,495.9999999999999,120.0,255.0,504.9999999999999,131.0,0.0,0.0,80.0,83.0,297.0,120.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,219.0,176.0,10.0,30.0,0.0,0.0,0,0,4.0,0.0,0,0,0,0,0,0,0,45.00000000000001,1803.0,409.0,5961.0,2681.0,1043.0,0.0,0.0,165.0,514.0,782.0000000000002,320.0,40.0,0,0.0,0.0,0.0,0.0,26.0,31.0,773.0000000000001,232.0,0.0,1371.0,501.0,3820.0,70.0,660.0,0.0,0.0,310,0,656.0,20.0,0,0,0,0,0,0,0.0,0.0,419.0,160.0,6185.0,955.0,379.0,0.0,0.0,50.0,400.0,397.0,130.0,40.0,0,0,0,0,0,5.0,0.0,80.0,10.0,0.0,1310,520.0,3018.0,0,182.0,0.0,0,40,0,680.0,0,0,0,0,0,0,0,0,0,4388,0,11688,6944,1511,0,0,500,362,2951,1565,0,0,0,0,0,0,0,703,738,204,0,2500,800,4000,0,1150,0,0,0,0,1000,2,0,0,0,0,0,0,0
2023-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,12.0,49.99999999999999,40.0,1004.0,300.0,104.0,0.0,0.0,4.0,198.0,52.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,62.0,0.0,98.0,15.0,344.0,0.0,19.0,0.0,0.0,0,0,192.0,40.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-25 00:00:00,9.999999999999998,1456.0,349.9999999999999,1365.0,1905.0,979.9999999999995,85.0,0.0,220.0,290.0000000000001,848.9999999999999,315.0,250.0,0,0.0,0.0,0.0,0.0,135.0,137.0,429.9999999999999,324.9999999999999,90.0,655.0,165.0,2721.0,0.0,515.0,0.0,5.0,20,0,192.0,10.0,0,0,0,0,0,0,0,0.0,830.9999999999999,397.0,4644.998973429951,1284.0,606.0,49.99999999999999,20.0,55.0,270.0000000000001,410.0,359.0,100.0,0,0.0,0.0,0.0,0.0,69.0,25.0,146.0,101.0,51.00000000000001,1078.2,91.833,913.167,0.0,55.0,0.0,0.0,10,0,235.0,33.0,0,0,0,0,0,0,0.0,30.0,861.0,345.0,5143.0,2896.0,391.0,20.0,0.0,105.0,255.0,470.0,220.0,0.0,0,0,0,0,0,0.0,300.0,309.0,100.0,0.0,1072,730.0,785.0,50,500.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26 00:00:00,871.0,4237.0,835.9999999999997,3924.999999999997,6316.999999999997,2162.000000000001,65.0,15.0,220.0,840.9999999999999,2564.0,1021.0,3875.0,0,0.0,0.0,0.0,0.0,155.0,329.0,718.0000000000001,389.9999999999999,179.0,1671.0,1334.0,5019.0,75.0,703.0,0.0,12.0,243,200,881.0,60.0,0,0,0,0,0,0,0,364.0,2280.0,378.0000000000001,3702.999999999997,2562.0,1396.0,65.0,5.0,300.0,339.0,1219.0,474.0,315.0,0,0.0,0.0,0.0,0.0,82.00000000000001,233.0,254.0,40.0,0.0,1007.8,452.167,1878.001,0.0,597.0,0.0,0.0,20,0,264.5,20.0,0,0,0,0,0,0,0.0,185.0,5540.0,885.0,3594.0,8112.0,2883.0,55.0,150.0,325.0,1235.0,1010.0,430.0,50.0,0,0,0,0,0,100.0,403.0,980.0,290.0,300.0,685,286.0,1890.0,0,960.0,0.0,0,230,0,150.0,0,0,0,0,0,0,0,0,0,2108,0,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,500,3000,0,500,0,0,600,0,500,0,0,0,0,0,0,0,0
2023-04-27 00:00:00,357.9999999999999,8558.5,1346.999999999999,8326.667028985508,11312.0,4337.000000000003,314.0,185.0,355.0,1588.0,3576.999999999999,2379.0,2504.0,0,0.0,0.0,0.0,0.0,57.00000000000001,165.0,628.0,494.0000000000001,664.9999999999999,1940.0,1637.667,6103.5,161.167,1261.708,0.0,1.0,423,5,1223.917,117.0,0,0,0,0,0,0,0,71.99999999999999,3506.0,905.9999999999995,4532.775966183573,4386.999999999999,1802.999999999999,66.99999999999999,10.0,245.0,902.0,2062.0,746.0000000000001,334.0,0,0.0,0.0,0.0,0.0,28.0,177.0,505.9999999999999,261.0,203.0,1009.0,733.0,4196.0,69.0,698.0,0.0,0.0,305,0,400.0,11.0,0,0,0,0,0,0,0.0,50.0,2075.0,465.0,1317.777,2275.0,876.0,20.0,0.0,110.0,395.0,1380.0,375.0,50.0,0,0,0,0,0,0.0,0.0,120.0,130.0,0.0,1774,809.0,5900.0,175,885.0,0.0,0,420,0,1282.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1000,5000,0,1500,0,0,300,0,1000,1,0,0,0,0,0,0,0
2023-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,68.00000000000001,3165.0,665.0000000000001,2633.0,3610.999999999999,1828.0,59.99999999999999,85.0,120.0,250.0,1083.0,736.0000000000001,2430.0,0,0.0,0.0,0.0,0.0,0.0,53.00000000000001,132.0,30.0,494.9999999999999,2285.0,1466.0,4547.0,20.0,484.0,0.0,0.0,5,0,538.0,5.0,0,0,0,0,0,0,0.0,55.0,1124.0,220.0,800.0,1395.0,510.0,0.0,0.0,100.0,0.0,575.0,525.0,2050.0,0,0,0,0,0,0.0,0.0,30.0,20.0,495.0,2257,1145.0,3221.0,65,449.0,0.0,0,50,0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,4000,300,1000,0,0,153,0,0,200,0,0,0,0,0,0,0
2023-04-29 00:00:00,158.0,1340.0,75.99999999999999,486.9999999999999,564.9999999999999,152.0,20.0,5.0,6.0,74.0,70.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,54.0,66.0,258.0,166.0,15.0,6.0,40,0,15.0,0.0,0,0,0,0,0,0,0,20.0,5012.75,533.9999999999998,3941.667028985507,6299.999999999999,1854.0,195.0,19.0,148.0,482.0009768009767,1494.0,1078.0,765.0000000000001,0,0.0,0.0,0.0,0.0,35.0,117.0,308.0000000000001,110.0,100.0,1173.0,836.0,3793.499,159.167,1131.708,0.0,0.0,43,0,1076.917,15.0,0,0,0,0,0,0,0.0,0.0,1638.25,160.0,1380.0,3260.0,620.0,150.0,0.0,50.0,20.0,725.0,835.0,700.0,0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,935,470.0,2700.0,105,695.0,0.0,0,200,0,655.0,130,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,1492,0,0,0,500,500,2500,100,500,0,0,0,200,500,0,0,0,0,0,0,0,0
2023-04-30 00:00:00,697.9999999999999,11347.0,2241.500000000001,9429.43997584541,15173.99999999999,5645.000000000005,1021.0,105.0,679.0000000000001,1408.0,3529.0,1999.0,479.0000000000001,0,0.0,0.0,0.0,0.0,75.0,340.0,593.9999999999999,377.9999999999999,172.0,1888.0,1483.0,6795.083,82.0,1300.083,0.0,39.08333333333334,135,10,1220.333,97.0,0,0,0,0,0,0,0,638.0,3737.999999999999,834.9999999999995,3455.889009661836,6117.082971014495,2025.0,197.0,59.99999999999999,100.0,468.0000000000001,279.0000000000001,561.0000000000001,10.0,0,0.0,0.0,0.0,0.0,26.0,37.0,120.0,61.0,160.0,1264.2,976.5,3070.0,226.0,1117.0,0.0,0.0,197,200,718.0,60.0,0,0,0,0,0,0,0.0,183.0,1380.0,80.0,4116.888999999999,2927.083,518.0,0.0,0.0,92.0,995.0,4.0,520.0,0.0,0,0,0,0,0,86.0,876.0,777.0,887.0,0.0,1076,1570.0,1091.0,240,445.0,0.0,0,13,200,365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000,1200,2000,300,500,0,0,200,0,800,0,0,0,0,0,0,0,0
2023-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,500.0,3883.0,408.5,2274.0,4351.999999999998,1586.0,88.0,55.0,115.0,536.9990231990232,423.0,655.0,240.0,0,0.0,0.0,0.0,0.0,70.0,230.0,134.0,180.0,5.0,935.0,647.0,3563.083,1.0,441.083,0.0,0.0,110,5,295.333,47.0,0,0,0,0,0,0,0.0,170.0,2805.0,250.0,1466.0,3380.0,894.0,62.0,55.0,55.0,180.0,0.0,315.0,50.0,0,0,0,0,0,0.0,171.0,16.0,76.0,0.0,1045,380.0,4885.0,21,1294.0,0.0,0,23,5,940.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02 00:00:00,870.0000000000001,10986.0,1270.0,6471.999999999999,11633.66594202899,2089.0,86.99999999999999,100.0,275.0,839.0,1888.0,600.9999999999999,180.0,0,0.0,0.0,0.0,0.0,5.0,189.0000000000001,370.0000000000001,245.0,180.0,3075.0,3269.0,13188.0,838.0,2133.0,225.0,35.0,106,22,2517.0,163.0,0,0,0,0,48,0,0,401.9999999999999,5428.999999999999,953.9999999999995,3437.439975845411,3165.0,791.3329710144924,359.9999999999999,5.999999999999999,342.0,1179.0,107.0,498.0000000000001,720.0,0,0.0,0.0,0.0,0.0,34.0,579.0,628.9999999999999,484.0000000000001,9.91602564102564,156.0,793.0,2466.0,75.0,387.0,0.0,0.0,140,0,297.0,53.0,0,0,0,0,0,0,0.0,500.0,2226.0,575.0,1414.0,1585.0,50.0,320.0,0.0,170.0,710.0,0.0,170.0,700.0,0,0,0,0,0,0.0,140.0,180.0,54.0,0.0,150,700.0,1288.0,0,250.0,0.0,0,5,0,555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,2500,300,500,0,0,0,0,0,200,0,0,0,0,0,0,0
2023-05-03 00:00:00,0.0,100.0,20.0,50.88798309178743,100.0,0.0,0.0,0.0,0.0,28.0,70.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,4517.8,2360.417,11744.54,47.0,1727.457,0.75,24.04,85,0,2044.917,125.2079166666667,0,0,0,0,0,0,0,625.9999999999999,3438.0,315.9999999999999,1008.887983091787,1348.0,635.9999999999998,76.99999999999999,100.0,72.00000000000001,186.0000000000001,102.0,89.0,82.99999999999999,0,0.0,0.0,0.0,0.0,26.0,331.0000000000001,282.0,371.0,0.0,2830.0,1600.0,7751.334,132.0,1108.417,0.0,0.0,53,0,1111.0,44.00708333333333,0,0,0,0,0,0,0.0,0.0,1062.0,96.0,666.0,280.0,0.0,136.0,100.0,15.0,93.0,0.0,16.0,15.0,0,0,0,0,0,0.0,220.0,90.0,50.0,0.0,3135,1280.0,5145.0,215,760.0,0.0,0,230,0,1131.0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2500,2500,6000,304,1000,0,0,192,50,1000,200,0,0,0,0,30,0,0
2023-05-04 00:00:00,692.0000000000002,17387.5,2584.500000000001,10030.66702898551,15155.5829710145,7212.999999999995,426.9999999999999,75.24999999999999,450.0,707.0,2436.000000000001,1382.0,4484.0,0,0.0,0.0,0.0,0.0,120.0,515.0000000000001,612.9999999999999,632.0,111.0,801.0,634.333,1359.75,233.0,192.917,21.0,0.292,390,0,220.25,0.0,0,0,0,0,0,0,0,176.0,2024.0,229.0,313.7769927536231,629.3329710144927,907.0,350.9999999999999,0.0,70.0,0.0,0.0,171.0,95.0,0,0.0,0.0,0.0,0.0,0.0,102.0,133.0,128.0,0.0,1945.0,1546.25,4232.04,235.0,951.873,0.0,0.0,26,0,1179.917,14.0,0,0,0,0,30,0,0.0,748.0,668.0,250.0,0.0,0.0,660.0,300.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,89.0,0.0,0.0,1765,1043.0,5822.0,220,975.0,0.0,0,0,2,1558.0,280,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2000,6000,0,1000,0,0,100,0,2000,294,0,0,0,0,0,0,0
2023-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,422.0,4139.999999999999,536.0000000000001,212.9999999999999,1026.0,596.0,17.0,43.0,8.0,24.0,0.0,15.0,1420.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1531.0,311.0,3554.0,0.0,338.0,0.0,0.0,0,0,658.0,30.0,0,0,0,0,0,0,0.0,0.0,2105.0,200.0,163.0,500.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1655,1080.0,4568.0,30,1025.0,0.0,0,5,0,1147.0,40,0,0,0,0,0,0,0,0,7354,0,5426,7882,2189,0,0,0,0,4008,1003,0,0,0,0,0,0,0,0,994,519,0,1000,0,4000,0,0,421,750,0,0,1000,0,0,0,0,0,0,0,0
2023-05-06 00:00:00,528.5,8202.749999999998,2184.0,2558.110990338165,7452.999999999996,4250.000000000001,80.00000000000001,120.0,284.0,458.0,1398.0,605.9999999999999,3778.000000000001,0,0.0,0.0,0.0,0.0,57.00000000000001,125.0,206.0,24.0,71.0,50.0,859.0,1146.0,100.0,241.0,0.0,1.0,100,0,110.0,0.0,0,0,0,0,0,0,0,491.9999999999999,8263.749999999998,1841.0,3125.0,7340.5,4617.0,208.0,66.0,195.0,45.00000000000001,256.0000000000001,127.0,4368.0,0,0.0,0.0,0.0,0.0,5.0,123.9970085470085,521.0000000000001,122.0,95.0,1037.0,711.0,3097.0,50.0,791.167,20.0,0.0,141,0,962.166,153.0,0,0,0,0,0,0,0.0,215.0,4111.0,711.0,3082.0,5882.0,2661.0,120.0,20.0,190.0,0.0,324.0,40.0,750.0,0,0,0,0,0,0.0,50.0,250.0,100.0,10.0,1090,1560.0,4170.0,100,1214.0,130.0,225,37,15,590.0,100,0,0,0,0,0,0,0,0,9162,1087,2200,7602,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2000,1000,4000,0,1000,0,639,0,0,1000,0,0,0,0,0,0,0,0
2023-05-07 00:00:00,1505.0,12541.0,1943.000000000001,8837.450000000006,13035.0,6709.999999999997,707.9999999999998,120.0,850.0,1529.0,3866.000000000001,2418.0,3057.0,0,0.0,0.0,0.0,0.0,177.0,497.0000000000001,1358.0,832.0,129.0,4040.0,3030.0,10567.0,127.0,1756.0,2.0,20.0,35,150,1815.0,196.0,0,0,0,0,0,60,0,113.5,9008.499999999996,1009.0,5624.439975845408,13114.5,4545.999999999999,131.0,0.0,61.00000000000001,115.0,1390.0,834.9999999999999,1961.832967032967,0,0.0,0.0,0.0,0.0,5.0,80.00000000000001,203.0,89.0,0.0,821.0,1519.083,3944.999,180.0,602.0,3.0,4.0,159,2,1046.834,100.0,0,0,0,0,0,0,0.0,345.0,7761.5,567.0,8849.439999999999,15427.0,3497.0,85.0,0.0,135.0,160.0,2559.0,1171.0,0.0,0,0,0,0,0,5.0,80.0,561.0,351.0,0.0,545,885.0,6075.0,250,990.0,50.0,1120,0,0,860.0,30,0,0,0,0,0,0,0,0,12058,3000,13826,12464,3017,0,0,1000,2526,4033,2522,0,0,0,0,0,0,502,1008,1009,1002,0,1600,1200,4000,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0
